Project #,Region_ID,State,County,Study Group,Transmission Owner,POI Name,Request Status,Queue Date,Queue Age Months,Project_MW,Fuel,Generating Facility,Service Type,Predicted_Withdrawal_36M,Risk_Index_0_9,Operational_Risk_Tier,Readiness_Score_0_9,Age_Score_0_9,Regional_Need_Score_0_9,Eligibility_Status,Priority_Score_0_9,Priority_Score_Need_Sensitivity_0_9,Regional_Rank,Risk_Reason_1,Risk_Reason_2,Risk_Reason_3,Joint_Study_Screen
J2874,MI,MI,BAY,EAST (ITC),METC,HAMPTON,ACTIVE,2022-08-31 04:00:00+00:00,48.328542094455855,85.0,SOLAR,PHOTOVOLTAIC,NRIS,0.4950519871285108,4,Moderate risk,5,7.249281314168379,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.674784394250514,5.812320328542095,46,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,,False
J3945,MI,MI,WASHTENAW,EAST (ITC),ITC,MAJESTIC - MILAN 345.0KV,ACTIVE,2025-04-07 04:00:00+00:00,17.117043121149898,245.0,SOLAR,PHOTOVOLTAIC,NRIS,0.3827964006130912,2,Lower risk,7,2.5675564681724845,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.670266940451745,5.641889117043121,47,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,False
J2814,MI,MI,KALAMAZOO,EAST (ITC),METC,ARGENTA - MORROW 138.0KV,ACTIVE,2022-09-07 04:00:00+00:00,48.09856262833676,220.0,SOLAR,PHOTOVOLTAIC,NRIS,0.4729863850383574,4,Moderate risk,5,7.214784394250514,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.664435318275154,5.803696098562629,48,Larger requested MW is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,False
J2484,MI,MI,MONROE,EAST (ITC),ITC,OTHER_,PENDING REVISION APPROVAL,2022-09-14 04:00:00+00:00,47.86858316221766,100.0,SOLAR,PHOTOVOLTAIC,NRIS,0.49902726088271676,4,Moderate risk,5,7.180287474332649,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.654086242299794,5.795071868583162,49,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,,False
J2485,MI,MI,LIVINGSTON,EAST (ITC),ITC,BLACKFOOT - MADRID 345.0KV,ACTIVE,2022-09-14 04:00:00+00:00,47.86858316221766,180.0,SOLAR,PHOTOVOLTAIC,NRIS,0.49494365396655127,4,Moderate risk,5,7.180287474332649,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.654086242299794,5.795071868583162,50,Larger requested MW is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,False
J2486,MI,MI,MONROE,EAST (ITC),ITC,LALLENDORF - MONROE 345.0KV,ACTIVE,2022-09-14 04:00:00+00:00,47.86858316221766,85.0,SOLAR,PHOTOVOLTAIC,NRIS,0.5001527114564899,4,Moderate risk,5,7.180287474332649,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.654086242299794,5.795071868583162,51,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,,False
J2490,MI,MI,TUSCOLA,EAST (ITC),ITC,TUSCOLA-ARROWHEAD 120KV TRANSMISSION LINE,ACTIVE,2022-09-14 04:00:00+00:00,47.86858316221766,125.0,SOLAR,PHOTOVOLTAIC,NRIS,0.4974790972765693,4,Moderate risk,5,7.180287474332649,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.654086242299794,5.795071868583162,52,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,,False
J2667,MI,MI,SANILAC,EAST (ITC),ITC,GREENWOOD - RAPSON 345.0KV,PENDING REVISION APPROVAL,2022-09-14 04:00:00+00:00,47.86858316221766,135.0,SOLAR,PHOTOVOLTAIC,NRIS,0.4969444844504192,4,Moderate risk,5,7.180287474332649,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.654086242299794,5.795071868583162,53,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,,True
J2668,MI,MI,MASON,EAST (ITC),WOLVERINE POWER SUPPLY COOPERATIVE,LAKE COUNTY - PERE MARQUETTE (METC) 138.0KV,PENDING REVISION APPROVAL,2022-09-14 04:00:00+00:00,47.86858316221766,215.0,SOLAR,PHOTOVOLTAIC,NRIS,0.4937063012133432,4,Moderate risk,5,7.180287474332649,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.654086242299794,5.795071868583162,54,Larger requested MW is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,True
J2669,MI,MI,MASON,EAST (ITC),WOLVERINE POWER SUPPLY COOPERATIVE,LAKE COUNTY - PERE MARQUETTE (METC) 138.0KV,PENDING REVISION APPROVAL,2022-09-14 04:00:00+00:00,47.86858316221766,120.0,SOLAR,PHOTOVOLTAIC,NRIS,0.4977625402687938,4,Moderate risk,5,7.180287474332649,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.654086242299794,5.795071868583162,55,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,,True
J2670,MI,MI,MASON,EAST (ITC),,LUDINGTON TO KEYSTONE 345 KV,PENDING REVISION APPROVAL,2022-09-14 04:00:00+00:00,47.86858316221766,223.0,SOLAR,PHOTOVOLTAIC,NRIS,0.4934517608130329,4,Moderate risk,5,7.180287474332649,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.654086242299794,5.795071868583162,56,Larger requested MW is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,False
J2672,MI,MI,SHIAWASSEE,EAST (ITC),METC,BINGHAM - CORNELL 138.0KV,ACTIVE,2022-09-14 04:00:00+00:00,47.86858316221766,120.0,SOLAR,PHOTOVOLTAIC,NRIS,0.4977625402687938,4,Moderate risk,5,7.180287474332649,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.654086242299794,5.795071868583162,57,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,,False
J2673,MI,MI,CLARE,EAST (ITC),METC,BARD ROAD - WARREN 138.0KV,PENDING REVISION APPROVAL,2022-09-14 04:00:00+00:00,47.86858316221766,145.0,SOLAR,PHOTOVOLTAIC,NRIS,0.4964478266984777,4,Moderate risk,5,7.180287474332649,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.654086242299794,5.795071868583162,58,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,,False
J2675,MI,MI,GLADWIN,EAST (ITC),METC,BARD ROAD - GALLAGHER 138.0KV,PENDING REVISION APPROVAL,2022-09-14 04:00:00+00:00,47.86858316221766,90.0,SOLAR,PHOTOVOLTAIC,NRIS,0.4997571122079286,4,Moderate risk,5,7.180287474332649,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.654086242299794,5.795071868583162,59,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,,False
J2676,MI,MI,HURON,EAST (ITC),ITC,RAPSON - STEIN 345.0KV,PENDING REVISION APPROVAL,2022-09-14 04:00:00+00:00,47.86858316221766,200.0,SOLAR,PHOTOVOLTAIC,NRIS,0.49421005967766746,4,Moderate risk,5,7.180287474332649,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.654086242299794,5.795071868583162,60,Larger requested MW is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,False
J2677,MI,MI,ST. CLAIR,EAST (ITC),ITC,GREENWOOD 120 KV,PENDING REVISION APPROVAL,2022-09-14 04:00:00+00:00,47.86858316221766,195.0,SOLAR,PHOTOVOLTAIC,NRIS,0.4943863746380165,4,Moderate risk,5,7.180287474332649,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.654086242299794,5.795071868583162,61,Larger requested MW is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,False
J2875,MI,MI,PRESQUE ISLE,EAST (ITC),,HAGENSVILLE 138 KV SUBSTATION,ACTIVE,2022-09-14 04:00:00+00:00,47.86858316221766,150.0,SOLAR,PHOTOVOLTAIC,NRIS,0.49621211867371073,4,Moderate risk,5,7.180287474332649,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.654086242299794,5.795071868583162,62,Larger requested MW is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,False
J2877,MI,MI,MIDLAND,EAST (ITC),METC,MURPHY - TITTABAWASSEE 345.0KV,ACTIVE,2022-09-14 04:00:00+00:00,47.86858316221766,129.0,SOLAR,PHOTOVOLTAIC,NRIS,0.497260327897814,4,Moderate risk,5,7.180287474332649,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.654086242299794,5.795071868583162,63,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,,False
J4024,MI,MI,MONROE,EAST (ITC),ITC,OTHER_,ACTIVE,2025-05-05 04:00:00+00:00,16.197125256673512,1499.0,GAS,COMBINED CYCLE,NRIS,0.3379926981252193,2,Lower risk,7,2.429568788501027,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.628870636550308,5.6073921971252565,64,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Study Group (EAST (ITC)) is a historical context feature,True
J4025,MI,MI,MONROE,EAST (ITC),ITC,OTHER_,ACTIVE,2025-05-05 04:00:00+00:00,16.197125256673512,1499.0,GAS,COMBINED CYCLE,NRIS,0.3379926981252193,2,Lower risk,7,2.429568788501027,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.628870636550308,5.6073921971252565,65,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Study Group (EAST (ITC)) is a historical context feature,True
J3419,MI,MI,HURON,EAST (ITC),ITC,SEASIDE,ACTIVE,2024-03-18 04:00:00+00:00,29.765913757700204,150.0,SOLAR,PHOTOVOLTAIC,NRIS,0.40906266074453745,3,Moderate risk,6,4.464887063655031,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.539466119096509,5.616221765913758,66,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,True
J3722,MI,MI,HILLSDALE,EAST (ITC),METC,COLDWATER - MOORE ROAD 138.0KV,ACTIVE,2024-03-27 04:00:00+00:00,29.470225872689937,150.0,SOLAR,PHOTOVOLTAIC,NRIS,0.4106489371936906,3,Moderate risk,6,4.42053388090349,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.5261601642710465,5.605133470225873,67,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,False
J3653,MI,MI,WASHTENAW,EAST (ITC),ITC,"LINE TAP ON SUPERIOR-WAYNE 120KV LINE AT 42.275480, -83.628250",ACTIVE,2024-04-05 04:00:00+00:00,29.17453798767967,80.0,SOLAR,PHOTOVOLTAIC,NRIS,0.4328469507422959,3,Moderate risk,6,4.376180698151951,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.512854209445584,5.594045174537988,68,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,True
J3777,MI,MI,CHEBOYGAN,EAST (ITC),METC,MC GULPIN - RIGGSVILLE (MILL CREEK) 138.0KV,ACTIVE,2024-04-12 04:00:00+00:00,28.944558521560573,91.8,SOLAR,PHOTOVOLTAIC,NRIS,0.44410915106390225,3,Moderate risk,6,4.341683778234086,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.502505133470225,5.585420944558521,69,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,False
J3633,MI,MI,SANILAC,EAST (ITC),ITC,GREENWOOD - RAPSON (BANNER) 345.0KV,ACTIVE,2024-04-13 04:00:00+00:00,28.91170431211499,200.0,SOLAR,PHOTOVOLTAIC,NRIS,0.4092404398026001,3,Moderate risk,6,4.336755646817249,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.501026694045174,5.584188911704312,70,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,False
J1917,MI,MI,LIVINGSTON,EAST (ITC),ITC,MADRID - MAJESTIC 345.0KV,ACTIVE,2021-08-19 04:00:00+00:00,60.714579055441476,165.0,SOLAR,PHOTOVOLTAIC,NRIS,0.5572364024575043,5,Moderate risk,4,9.0,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.5,5.75,71,Larger requested MW is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,False
J1944,MI,MI,SANILAC,EAST (ITC),ITC,GREENWOOD - RAPSON (BANNER) 345.0KV,ACTIVE,2021-08-23 04:00:00+00:00,60.58316221765914,185.0,SOLAR,PHOTOVOLTAIC,NRIS,0.5571696458089668,5,Moderate risk,4,9.0,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.5,5.75,72,Larger requested MW is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,False
J3274,MI,MI,OGEMAW,EAST (ITC),METC,GALLAGHER - TWINING 138.0KV,ACTIVE,2024-04-15 04:00:00+00:00,28.84599589322382,290.0,SOLAR,PHOTOVOLTAIC,NRIS,0.3988501326026333,3,Moderate risk,6,4.326899383983573,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.4980698151950715,5.581724845995893,73,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,True
J3282,MI,MI,MASON,EAST (ITC),METC,KEYSTONE - LUDINGTON 345.0KV,PENDING REVISION APPROVAL,2024-04-15 04:00:00+00:00,28.84599589322382,100.0,SOLAR,PHOTOVOLTAIC,NRIS,0.40597548408676126,3,Moderate risk,6,4.326899383983573,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.4980698151950715,5.581724845995893,74,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,False
J3283,MI,MI,GRAND TRAVERSE,EAST (ITC),METC,KEYSTONE - WEXFORD 138.0KV,PENDING REVISION APPROVAL,2024-04-15 04:00:00+00:00,28.84599589322382,100.0,SOLAR,PHOTOVOLTAIC,NRIS,0.40597548408676126,3,Moderate risk,6,4.326899383983573,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.4980698151950715,5.581724845995893,75,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,False
J3286,MI,MI,SANILAC,EAST (ITC),ITC,KILGORE - MICAH 120.0KV,PENDING REVISION APPROVAL,2024-04-15 04:00:00+00:00,28.84599589322382,200.0,SOLAR,PHOTOVOLTAIC,NRIS,0.40133693021702077,3,Moderate risk,6,4.326899383983573,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.4980698151950715,5.581724845995893,76,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,False
J3287,MI,MI,OSCEOLA,EAST (ITC),WOLVERINE POWER SUPPLY COOPERATIVE,HERSEY INTERCONNECTION,PENDING REVISION APPROVAL,2024-04-15 04:00:00+00:00,28.84599589322382,110.0,SOLAR,PHOTOVOLTAIC,NRIS,0.40533812274553443,3,Moderate risk,6,4.326899383983573,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.4980698151950715,5.581724845995893,77,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,False
J3545,MI,MI,IONIA,EAST (ITC),METC,BINGHAM - MARQUETTE 138.0KV,ACTIVE,2024-04-15 04:00:00+00:00,28.84599589322382,200.0,SOLAR,PHOTOVOLTAIC,NRIS,0.40959283033763677,3,Moderate risk,6,4.326899383983573,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.4980698151950715,5.581724845995893,78,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,False
J3723,MI,MI,WEXFORD,EAST (ITC),METC,KEYSTONE - LUDINGTON 345.0KV,ACTIVE,2024-04-15 04:00:00+00:00,28.84599589322382,300.0,SOLAR,PHOTOVOLTAIC,NRIS,0.4093255969702866,3,Moderate risk,6,4.326899383983573,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.4980698151950715,5.581724845995893,79,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,False
J3472,MI,MI,LAPEER,EAST (ITC),ITC,OTHER_,PENDING REVISION APPROVAL,2024-04-17 04:00:00+00:00,28.78028747433265,200.0,SOLAR,PHOTOVOLTAIC,NRIS,0.40168714262557415,3,Moderate risk,6,4.317043121149897,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.4951129363449684,5.579260780287474,80,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,False
J3471,MI,MI,BRANCH,EAST (ITC),METC,WAGNER - BATAVIA 138.0KV,PENDING REVISION APPROVAL,2024-04-18 04:00:00+00:00,28.747433264887064,150.0,SOLAR,PHOTOVOLTAIC,NRIS,0.40378890123927075,3,Moderate risk,6,4.312114989733059,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.493634496919917,5.578028747433265,81,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,False
J3473,MI,MI,BAY,EAST (ITC),ITC,OTHER_,PENDING REVISION APPROVAL,2024-04-18 04:00:00+00:00,28.747433264887064,150.0,SOLAR,PHOTOVOLTAIC,NRIS,0.40378890123927075,3,Moderate risk,6,4.312114989733059,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.493634496919917,5.578028747433265,82,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,True
J3644,MI,MI,BAY,EAST (ITC),METC,OTHER_,ACTIVE,2024-04-18 04:00:00+00:00,28.747433264887064,150.0,SOLAR,PHOTOVOLTAIC,NRIS,0.40378890123927075,3,Moderate risk,6,4.312114989733059,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.493634496919917,5.578028747433265,83,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,True
J3803,MI,MI,MONROE,EAST (ITC),ITC,LEMOYNE - MAJESTIC 345.0KV,ACTIVE,2024-04-18 04:00:00+00:00,28.747433264887064,200.0,SOLAR,PHOTOVOLTAIC,NRIS,0.439850161273798,3,Moderate risk,6,4.312114989733059,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.493634496919917,5.578028747433265,84,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,False
J3828,MI,MI,LAPEER,EAST (ITC),ITC,OTHER_,ACTIVE,2024-04-18 04:00:00+00:00,28.747433264887064,100.0,SOLAR,PHOTOVOLTAIC,NRIS,0.4065027893448331,3,Moderate risk,6,4.312114989733059,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.493634496919917,5.578028747433265,85,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,True
J3838,MI,MI,INGHAM,EAST (ITC),METC,DELHI - TOMPKINS 138.0KV,ACTIVE,2024-04-18 04:00:00+00:00,28.747433264887064,225.0,SOLAR,PHOTOVOLTAIC,NRIS,0.4010735163704937,3,Moderate risk,6,4.312114989733059,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.493634496919917,5.578028747433265,86,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,False
S1145,MI,MI,HURON,NO_GROUP,ITC,HARVEST WIND POINT TAP 120 KV,ACTIVE,2025-10-30 04:00:00+00:00,10.349075975359343,100.0,BATTERY STORAGE,SOLAR/BATTERY,SIS,0.37289213404796223,2,Lower risk,7,1.5523613963039014,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.3657084188911695,5.388090349075975,87,Longer requested lead time is associated with historical withdrawal risk,Fuel category (BATTERY STORAGE) reflects a historical association,Study Group (NO_GROUP) is a historical context feature,False
J3835,MI,MI,SAGINAW,EAST (ITC),ITC,OTHER_,ACTIVE,2024-07-18 04:00:00+00:00,25.75770020533881,130.0,SOLAR,PHOTOVOLTAIC,NRIS,0.4208189055257327,3,Moderate risk,6,3.8636550308008215,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.359096509240246,5.465913757700205,88,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,False
S1136,MI,MI,,,METC,,ACTIVE,2025-12-19 22:52:01+00:00,8.706365503080082,100.0,,,SIS,0.3216006736086891,2,Lower risk,7,1.3059548254620124,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.291786447638604,5.326488706365503,89,Study Group (nan) is a historical context feature,,,True
J3844,MI,MI,ST. JOSEPH,EAST (ITC),METC,BATAVIA - MORROW 138.0KV,ACTIVE,2024-11-26 05:00:00+00:00,21.453798767967147,150.0,SOLAR,PHOTOVOLTAIC,NRIS,0.416480963160557,3,Moderate risk,6,3.218069815195072,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.165420944558521,5.304517453798768,90,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,False
J3837,MI,MI,VAN BUREN,EAST (ITC),METC,ARGENTA - PALISADES 345.0KV,ACTIVE,2024-12-02 05:00:00+00:00,21.256673511293634,200.0,SOLAR,PHOTOVOLTAIC,NRIS,0.40484353146382773,3,Moderate risk,6,3.1885010266940452,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.156550308008213,5.297125256673511,91,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,False
J3859,MI,MI,BRANCH,EAST (ITC),METC,OTHER_,PENDING REVISION APPROVAL,2024-12-17 05:00:00+00:00,20.763860369609855,200.0,SOLAR,PHOTOVOLTAIC,NRIS,0.4508295308960082,3,Moderate risk,6,3.1145790554414785,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,5.134373716632442,5.2786447638603695,92,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,False
J2815,MI,MI,CALHOUN,EAST (ITC),METC,ARGENTA - VERONA 138.0KV,PENDING REVISION APPROVAL,2022-08-30 04:00:00+00:00,48.36139630390144,140.0,SOLAR,PHOTOVOLTAIC,NRIS,0.5410496754934615,5,Moderate risk,4,7.254209445585215,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.976262833675564,5.313552361396304,93,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,,False
J2969,MI,MI,KALKASKA,EAST (ITC),MICHIGAN PUBLIC POWER AGENCY MPPA,KALKASKA GEN,ACTIVE,2022-09-12 04:00:00+00:00,47.93429158110883,13.4,GAS,COMBUSTION TURBINE (SIMPLE CYCLE),NRIS,0.5237639230965021,5,Moderate risk,4,7.190143737166324,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.957043121149897,5.297535934291581,94,Study Group (EAST (ITC)) is a historical context feature,,,False
J2374,MI,MI,SANILAC,EAST (ITC),ITC,J1557 SUB,ACTIVE,2022-09-15 04:00:00+00:00,47.83572895277207,200.0,SOLAR,PHOTOVOLTAIC,NRIS,0.5169750863291113,5,Moderate risk,4,7.175359342915811,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.952607802874743,5.293839835728953,95,Larger requested MW is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,False
J2628,MI,MI,HURON,EAST (ITC),ITC,RAPSON,ACTIVE,2022-09-15 04:00:00+00:00,47.83572895277207,250.0,BATTERY STORAGE,BATTERY STORAGE,NRIS,0.5185916442744445,5,Moderate risk,4,7.175359342915811,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.952607802874743,5.293839835728953,96,Larger requested MW is associated with historical withdrawal risk,Longer requested lead time is associated with historical withdrawal risk,Fuel category (BATTERY STORAGE) reflects a historical association,False
J3065,MI,MI,OCEANA,EAST (ITC),METC,DONALDSON CREEK,ACTIVE,2022-09-15 04:00:00+00:00,47.83572895277207,20.0,SOLAR,PHOTOVOLTAIC,NRIS,0.549392086781199,5,Moderate risk,4,7.175359342915811,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.952607802874743,5.293839835728953,97,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,,False
J3134,MI,MI,OTSEGO,EAST (ITC),WOLVERINE POWER SUPPLY COOPERATIVE,GAYLORD INTERCONNECTION,ACTIVE,2022-09-15 04:00:00+00:00,47.83572895277207,150.0,SOLAR,PHOTOVOLTAIC,NRIS,0.5189747413119743,5,Moderate risk,4,7.175359342915811,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.952607802874743,5.293839835728953,98,Larger requested MW is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,False
J3539,MI,MI,ALCONA,EAST (ITC),METC,ALPENA - SPRUCE ROAD 138.0KV,ACTIVE,2024-03-28 04:00:00+00:00,29.437371663244353,116.9,SOLAR,PHOTOVOLTAIC,NRIS,0.5061417511933639,4,Moderate risk,5,4.415605749486653,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.824681724845996,5.103901437371663,99,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,,False
J3451,MI,MI,ALCONA,EAST (ITC),METC,IOSCO - SPRUCE ROAD 138.0KV,ACTIVE,2024-04-05 04:00:00+00:00,29.17453798767967,120.0,SOLAR,PHOTOVOLTAIC,NRIS,0.5074172294230437,4,Moderate risk,5,4.376180698151951,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.812854209445585,5.094045174537988,100,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,,False
J3761,MI,MI,OGEMAW,EAST (ITC),METC,GALLAGHER - TWINING 138.0KV,ACTIVE,2024-04-05 04:00:00+00:00,29.17453798767967,145.8,SOLAR,PHOTOVOLTAIC,NRIS,0.4671269089532859,4,Moderate risk,5,4.376180698151951,6.0,ASSUMED ELIGIBLE FOR DEMONSTRATION,4.812854209445585,5.094045174537988,101,Longer requested lead time is associated with historical withdrawal risk,Fuel category (SOLAR) reflects a historical association,Study Group (EAST (ITC)) is a historical context feature,True
